Fuel Type Code,Station Name,Street Address,Intersection Directions,city,State,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Open_Date
ELEC,Anton Menlo Apartments,3639 Haven Avenue,,Menlo Park,CA,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,1,,
ELEC,CSG EV,2728 Lenwood Rd.,"OB DC 1; -
OB DC 2; -
OB DC 3; -
OB L2 1; -
OB L2 2; -
OB L2 3; -",Barstow,CA,Public,24 hours daily,,4,6,
ELEC,ARDEN RETAIL,1951 E Dyer Rd,"ARDEN RETAIL #1; Retail Garage Space 1062 & 1063 
ARDEN RETAIL #2; Retail Garage Space 1014 & 1015",Santa Ana,CA,Public,24 hours daily,,4,,
ELEC,2653 N PASADENA AVE,2653 N PASADENA AVE,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,Target - Tesla Supercharger,280 Spreckels Avenue,,Manteca,CA,Public,24 hours daily; for Tesla use only,,,12,5/15/2020
ELEC,Coliseum Center - Tesla Supercharger,640 Hegenberger Road,,Oakland,CA,Public,24 hours daily; for Tesla use only,,,16,5/22/2020
ELEC,SAN DIEGO STATE,East Campus Drive,"LOT 1; Parking Structure #1, level 6",San Diego,CA,Public,24 hours daily,,2,,
ELEC,VS3,12875 Bear Valley Rd,"CAFE; Right in front of entrance
WASH",Victorville,CA,Public,24 hours daily,,2,,
ELEC,"Camarillo Premium Outlets (Camarillo, CA)",740 Ventura Blvd,,Camarillo,CA,Public,24 hours daily,,,10,
ELEC,MORONGO VALET,49770 Seminole Dr,"EV6; Near to entrance 
EV7; Near to entrance 
EV8; Near to entrance 
EV9; Near to entrance",Cabazon,CA,Public,24 hours daily,,8,,
ELEC,MORONGO VALET,49679 Seminole Dr,EV4; Near to entrance,Cabazon,CA,Public,24 hours daily,,2,,
ELEC,MORONGO VALET,49500 Seminole drive,EV5; Near to entrance,cabazon,CA,Public,24 hours daily,,2,,
ELEC,MORONGO VALET,49806 Seminole Dr,"EV1; Near to entrance 
EV2; Near to entrance",Cabazon,CA,Public,24 hours daily,,3,,
ELEC,MORONGO VALET,49715 Seminole Dr,EV3; Near main front entrance,Cabazon,CA,Public,24 hours daily,,2,,
ELEC,SEA COLONY II,2946 Neilson Way,#1; Far Left Station,Santa Monica,CA,Public,24 hours daily,,2,,
ELEC,SAN DIEGO STATE,5600 Canyon Crest Dr,"LOT 12 UPPER; PK 12 Level 8 NE corner
LOT 12; -",San Diego,CA,Public,24 hours daily,,4,,
ELEC,Fallbrook Public Utility District,990 E. Mission Road,,Fallbrook,CA,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,
ELEC,CHATSWORTH1,9825 Mason Ave,"STATION #1; Located in northwest corner of building at 9825 N. Mason Ave
STATION #2; Located in northwest corner of building 
STATION #3; Located in northwest corner of building 
STATION #4; Located in northwest corner of building
STATION #5; Located in northeast portion of parking island
STATION #6; Located in northeast portion of parking island
STATION #7; Located directly in front of the eastern portion of building at 9825 N. Mason Ave",Los Angeles,CA,Public,24 hours daily,,14,,
ELEC,CHATSWORTH1,9805 Mason Ave,STATION #8; Located directly in front of the eastern portion of building at 9825 N. Mason Ave,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,CHATSWORTH1,9843-9853 N. Mason Ave,STATION #9; Located south of building at 9843-9853 N. Mason Ave. East of trash enclosure,Los Angeles,CA,Public,24 hours daily,,2,,
ELEC,THE LUCKY,12823 W Washington Blvd,THE LUCKY RESI; Near to main front entrance,Los Angeles,CA,Public,24 hours daily,,2,,
ELEC,DC CORRIDOR,2974 Lenwood Rd,"BARSTOW DC1; ast side of parking lot. Next to Lenwood Road.
BARSTOW DC2; East side of parking lot. Next to Lenwood Road.
BARSTOW L2; East side of parking lot. Next to Lenwood Road.",Barstow,CA,Public,24 hours daily,,2,4,
ELEC,DC CORRIDOR,185 Klamath Blvd,"KLAMATH DC 1; East corner of parking lot
KLAMATH DC 2; East corner of parking lot",Klamath,CA,Public,24 hours daily,,,4,
ELEC,Aladdin Airport Parking - W. Laurel Street,1040 W. Laurel Street,,San Diego,CA,Public,24 hours daily,,,10,
ELEC,1922 Carmen Ave,1922 Carmen Ave,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,16602 Marquez Ave,16602 Marquez Ave,,Pacific Palisades,CA,Public,24 hours daily,,1,,
ELEC,933 W Florence,933 W Florence Ave,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,18220 Western Ave,18220 Western Ave,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,CY AGOURA HILLS,29505 Agoura Rd,"MARRIOTTAGORUA4
MARRIOTTAGOURA1; -
MARRIOTTAGOURA2
MARRIOTTAGOURA3
MARRIOTTAGOURA5
MARRIOTTAGOURA6
MARRIOTTAGOURA7",Agoura Hills,CA,Public,24 hours daily,,13,,
ELEC,OIL & GAS,2900 Junipero Ave,"OIL & GAS 01; -
OIL & GAS 02; -",Long Beach,CA,Public,24 hours daily,,4,,
ELEC,IKEA - Carson,20700 S. Avalon Blvd,,Carson,CA,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,4,,
ELEC,CHATSWORTH1,9835 Mason Ave,STATION #10; Located south of building at 9843-9853 N. Mason Ave. East of trash enclosure,Los Angeles,CA,Public,24 hours daily,,2,,
ELEC,17035 BURBANK BLVD,17035 BURBANK BLVD,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,United Valet Parking,833 S Flower St,,Los Angeles,CA,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,
ELEC,DC CORRIDOR,701 W Cinnamon Dr,"LEMOORE DC; -
LEMOORE L2; -",Lemoore,CA,Public,24 hours daily,,2,2,
ELEC,614 E Manchester,614 E Manchester Ave,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,10209 Oakdale Ave,10209 Oakdale Ave,,Chatsworth,CA,Public,24 hours daily,,1,,
ELEC,11573 Erwin St,11573 Erwin St,,North Hollywood,CA,Public,24 hours daily,,1,,
ELEC,11121 Arminta St,11121 Arminta St,,Sun Valley,CA,Public,24 hours daily,,1,,
ELEC,8124 Ratner St,8124 Ratner St,,Sun Valley,CA,Public,24 hours daily,,1,,
ELEC,10919 S Figueroa St,10919 S Figueroa St,,Los Angeles,CA,Public,24 hours daily,,1,,
ELEC,IRVINE COMPANY,2993 El Camino Real,"TMP DCFC E 03; Stations are in back of Athleta and Sephora.
TMP DCFC E 04; Stations are in back of Athleta and Sephora.
TMP L2 E 03; -
TMP L2 E 04; -",Tustin,CA,Public,24 hours daily,,2,4,
ELEC,Pacific East Mall - Tesla Supercharger,3288 Pierce St,,Richmond,CA,Public,24 hours daily; for Tesla use only,,,16,6/11/2020
ELEC,AC Transit,1177 47th St,Located in the employee parking structure,Emeryville,CA,Private,Employee use only,,3,,2/21/2017
ELEC,CalTrans Eureka,1656 Union St,,Eureka,CA,Public,,,4,,3/27/2013
ELEC,HIGHLAND CH,27216 Base Line St,EVC-2; In front of City Hall,Highland,CA,Public,24 hours daily,,,2,
ELEC,HIGHLAND CH,27215 Base Line St,"EVC-1
EVC-3",Highland,CA,Public,24 hours daily,,,4,
ELEC,LBA REALTY,3377 Michelson Dr,PS5 STATION 3,Irvine,CA,Public,24 hours daily,,2,,
ELEC,ALEXAN RIVUE,1902 Millenia Ave,"EV 1; Pool Area
EV 2; Next to pool
EV 3; -",Chula Vista,CA,Public,24 hours daily,,5,,
ELEC,PV PARKING,961-999 Silver Spur Rd,"EVSE 7; -
EVSE5; Space 12,13",Rolling Hills Estates,CA,Public,24 hours daily,,4,,
ELEC,PV PARKING,965 Silver Spur Rd,EVSE 6; -,Rolling Hills Estates,CA,Public,24 hours daily,,2,,
ELEC,MOUNTAIN GROVE,27651 San Bernardino Ave,"STATION 1
STATION 2; -
STATION 3
STATION 4; -",Redlands,CA,Public,24 hours daily,,8,,
ELEC,OCPW-PKGADMN,313 The City Dr S MANCHESTER,"EV1 FAST; Ground level. North east side entrance. Center stalls.
EV2 FAST; Near north entrance. On first floor parking structure
EV3 FAST; North east entrance. First floor of parking structure. Center stalls
EV4 FAST; Near north entrance first floor in parking structure",Orange,CA,Public,24 hours daily,,,8,
ELEC,OCPW-PKGADMN,313 The City Dr S,GATEWAY313; First floor. north east side of garage. Center row,Orange,CA,Public,24 hours daily,,2,,
ELEC,DC CORRIDOR,120 Grass Valley Hwy,"HOLIDAY INN DC1; -
HOLIDAY INN DC2; North/East Parking Area
HOLIDAY INN L2; -",Auburn,CA,Public,24 hours daily,,2,4,
ELEC,CENTERCAL,6480 Pacific Coast Hwy,"DECK EV13; -
NORTH DECK EV10;  North Deck Parking Garage, Level 2
NORTH DECK EV1; North Deck Parking Garage, Level 1
NORTH DECK EV5; North Deck Parking Garage,
NORTH DECK EV6; North Deck Parking Garage,
SOUTH DECK EV10; South Deck Parking Garage
SOUTH DECK EV12; South Deck Parking Garage
SOUTH DECK EV1;  South Deck Parking Garage, Level 1
SOUTH DECK EV2; South Deck Parking Garage, Level 1
SOUTH DECK EV5; South Deck Parking Garage
SOUTH DECK EV6; South Deck Parking Garage
SOUTH DECK EV7; South Deck Parking Garage
SOUTH DECK EV8;  South Deck Parking Garage
SOUTH DECK EV9; South Deck Parking Garage
SOUTHDECK EV11; South Deck Parking Garage",Long Beach,CA,Public,24 hours daily,,27,,
ELEC,OCPW-PKGADMN,601 N Ross St CAS,"EV5 FAST; P1 restricted access 
EV6 DUAL; Restricted access first level parking structure south wall.
EV7 FAST; Near entrance. Restricted access parking garage",Santa Ana,CA,Public,24 hours daily,,2,4,
ELEC,SMXSM,2190 Preisker Ln,"HAMPTON 1; Front of Hampton Inn
HAMPTON 2; Near entrance of hotel
HAMPTON 3; This unit is located in the rear of the hotel",Santa Maria,CA,Public,24 hours daily,,5,,
ELEC,H&S ENERGY,1500 Paramount Blvd,H&S#20 CHEVRON; North east parking lot in  the Front of store,Montebello,CA,Public,24 hours daily,,,2,
ELEC,THE SHORE,1000 Sierra Point Pkwy,"THE SHORE 1
THE SHORE 2
THE SHORE 3
THE SHORE 4; -
THE SHORE 5; -
THE SHORE 6; -
THE SHORE 7; -
THE SHORE 8; -",Brisbane,CA,Public,24 hours daily,,15,,
ELEC,OAKSP,201 Hegenberger Rd,"SPRINGHILL 1
SPRINGHILL 2; -",Oakland,CA,Public,24 hours daily,,2,,
ELEC,SS1EV,199 E Surfside Dr,"ADA VAN; Clubhouse Lane
ADA; Clubbhouse Lane
FOURTWO; Back Wall Complex
ONETWO; Back Wall Complex
TWOTWO; Back Wall Complex",Port Hueneme,CA,Public,24 hours daily,,8,,
ELEC,SS1EV,295 E Surfside Dr,THREETWO; Back Wall Complex,Port Hueneme,CA,Public,24 hours daily,,2,,
ELEC,HPP - 6922,6922 Hollywood Blvd,"EV 3; Enter garage, make left, on west wall",Los Angeles,CA,Public,24 hours daily,,2,,
ELEC,CITY OF DUBLIN,6361 Clark Ave,"PCS1; -
PSC2; -
PSC3; -",Dublin,CA,Public,24 hours daily,,5,,
ELEC,H&S ENERGY,3190 W Temple Ave,H&S#23 CHEVRON; Near to the carwash,Pomona,CA,Public,24 hours daily,,,2,
ELEC,UCR,Lot 50,"LOT 50 STATION1; -
LOT 50 STATION2; -",Riverside,CA,Public,24 hours daily,,4,,
ELEC,ALTABATESSUMMIT,2420 Ashby Ave,"ASHBY GRG EV1; Ashby garage 
ASHBY GRG EV2; Level 2
ASHBY GRG EV3; Level 2
ASHBY GRG EV5; Level 2
ASHBY GRG EV6; Level 2
ASHBY GRG EV7; L level",Berkeley,CA,Public,24 hours daily,,10,,
ELEC,RC CIVIC CENTER,10510 Civic Center Dr,RC CIVIC CENTER; Near to the back entrance,Rancho Cucamonga,CA,Public,24 hours daily,,,2,
ELEC,CITY OF DUBLIN,6363 Clark Ave,PCS4; -,Dublin,CA,Public,24 hours daily,,2,,
ELEC,CITYOFBRENTWOOD,100 City Park Way,"STATION #1; 2nd floor parking parking garage
STATION #2; 2nd floor parking garage 
STATION #3; 2nd floor parking garage 
STATION #4; 2nd floor parking garage
STATION #5; 2nd floor parking garage 
STATION #6; 2nd floor parking garage 
STATION #7; 2nd floor parking garage 
STATION #8; 2nd floor parking garage 
STATION #9; 2nd floor parking garage",Brentwood,CA,Public,24 hours daily,,9,,
ELEC,VTA,3331 North First Street,"RIVER OAKS 1; -
RIVER OAKS 2; Near Bldg. C Cafeteria side entrance
RIVER OAKS 3; Near Bldg. C Cafeteria side entrance
RIVER OAKS 4; -",San Jose,CA,Public,24 hours daily,,8,,
ELEC,ANDEN SANMARCOS,152 N Twin Oaks Valley Rd,ANDEN SAN STA1,San Marcos,CA,Public,24 hours daily,,2,,
ELEC,BROOKFIELD OFC,1001 W 7th St,"LVL 7 SEC C 05; -
LVL 7 SEC C 06; Stations are on Level 7.
LVL 7 SEC C 07
LVL 7 SEC C 08; Lvl 7 parking south East side",Los Angeles,CA,Public,24 hours daily,,4,,
ELEC,OCPW-PKGADMN,1002 W Santa Ana Blvd. P7 TWIN TOWERS,"P7 DC1 FAST; 2nd level parking garage. Restricted access
P7 DC2 FAST; 2nd floor parking structure . Restricted access",Santa Ana,CA,Public,24 hours daily,,,4,
ELEC,OCPW-PKGADMN,Orange County Sheriff's Department HelistopW Santa Ana Blvd P7 TWIN TOWERS,"P7 L1 DUAL; Limited access, first floor parking structure",Santa Ana,CA,Public,24 hours daily,,2,,
ELEC,IRVINE  CO  OFC,555 San Nicolas Dr,"555 SND 01
555 SND 02",Newport Beach,CA,Public,24 hours daily,,3,,
ELEC,CSG EV,101 W Avenida Vista Hermosa,"OSC DC 5; -
OSC DC 6; -
OSC DC1; -
OSC DC2; -
OSC DC3; -
OSC DC4; -
OSC L2 1 (ADA); -
OSC L2 2; -",San Clemente,CA,Public,24 hours daily,,4,12,
ELEC,TCC,777 12th St,"EV CHARGER 1
EV CHARGER 2
EV CHARGER 3
EV CHARGER 4
EV CHARGER 5; -",Sacramento,CA,Public,24 hours daily,,10,,
ELEC,LAKE FOREST,100 Civic Center Dr,"ADMIN STALL 1
ADMIN STALL 2
FLOOR 1 GATEWAY; 1st floor parking garage 
FLOOR 1 STALL 0; 1st floor parking garage 
FLOOR 1 STALL 1; 1st floor parking garage 
FLOOR 1 STALL 2; 1st floor
FLOOR 1 STALL 3; 1st floor parking garage 
FLOOR 1 STALL 4; 1st floor parking garage 
FLOOR 2 GATEWAY; 2nd floor parking garage 
FLOOR 2 STALL 1; 2nd floor parking garage 
FLOOR 2 STALL 2; 2nd floor parking garage 
FLOOR 2 STALL 3; 2nd floor parking garage 
FLOOR 2 STALL 4; 2nd floor parking garage 
GATED STALL 1; -
GATED STALL 2; -",Lake Forest,CA,Public,24 hours daily,,29,,
ELEC,7000 SL CT,7000 Shoreline Ct,"EV-01 EV-02
EV-03 EV-04
EV-05 EV -06
EV-07 EV-08; -
EV-09 EV-10; -
EV-11 EV-12; -
EV-13 EV14; -
EV-15 EV-16; -
EV-17 EV-18; -
EV-19 EV-20; -
EV-21 EV-22; -
EV-23 EV-24; -
EV-25 EV-26; -
EV-27 EV-28; -
EV-31 EV-32; -
EV-33 EV-34; -
EV-35 EV-36; -
EV29 EV30; -
EV37; -
EV38; -
EV39; -",South San Francisco,CA,Public,24 hours daily,,39,,
ELEC,COUNTY,171 W Hedding St,"CCPARKGARAGE 10; -
CCPARKGARAGE 11; -
CCPARKGARAGE 12; -
CCPARKGARAGE 1; -
CCPARKGARAGE 2; -
CCPARKGARAGE 3; In parking garage (Handicap)
CCPARKGARAGE 4; -
CCPARKGARAGE 5; -
CCPARKGARAGE 6; -
CCPARKGARAGE 7; -
CCPARKGARAGE 8; -
CCPARKGARAGE 9; -",San Jose,CA,Public,24 hours daily,,20,,
ELEC,CENTURY PARK,2049 Century Park E,"2049 EV BAY 1-2
2049 EV BAY 3-4
2049 EV BAY 5; -
2049 EV BAY 6; -
2049 EV BAY 7-8; The station is located on level P1
2049 EV BAY 9; -",Los Angeles,CA,Public,24 hours daily,,9,,
ELEC,BEVERLYHOSPITAL,309 W Beverly Blvd,EV3; Main Entrance Parking Lot,Montebello,CA,Public,24 hours daily,,2,,
ELEC,BEVERLYHOSPITAL,115 W Harding Ave,EV2; Main Entrance Parking Lot,Montebello,CA,Public,24 hours daily,,2,,
ELEC,BEVERLYHOSPITAL,107 1/2 W Harding Ave,EV1; Main Entrance Parking Lot,Montebello,CA,Public,24 hours daily,,1,,
ELEC,CITYOFBERKELEY,2025 Center St,"CENT 1 GREEN 10; green side
CENT 1 GREEN 8; green side
CENT 1 GREEN 9; green side
CENT 1 RED 2; 2nd floor addison red
CENT 2 GREEN 3; green side
CENT 2 GREEN 4; green side
CENT 2 GREEN 5; green side
CENT 2 GREEN 6; green side
CENT 2 RED 11
CENT 2 RED 12
CENT 2 RED 14; 3rd floor red side garage
CENT 2 RED 16
CENT 3 RED 17
CENT 3 RED 18
CENT 3 RED 19; 4th floor red - Addison 
CENTERGARAGE 1A; -
CENTERGARAGE 1B; -
CENTERGARAGE 1C; -
CENTERGARAGE 1D; -
CENTERGARAGE 1E; -
CENTERGARAGE 1F; -
CENTERGARAGE 2A; -
CENTERGARAGE 2B; -
CENTERGARAGE 2C; -
CENTERGARAGE 2D; -
CENTERGARAGE 2E; -",Berkeley,CA,Public,24 hours daily,,50,,
ELEC,GARAGE LEVEL,2270 El Camino Real,"STATION 10; #1
STATION 11; # 6
STATION 12
STATION 13; # 17
STATION 14; # 14
STATION 15; Charging station # 12
STATION 16; # 16
STATION 1; #15
STATION 2; Lobby A - Charger 10
STATION 3; -
STATION 4; # 7
STATION 6; # 5
STATION 7; # 4
STATION 8; # 3
STATION 9; #2",Mountain View,CA,Public,24 hours daily,,24,,
ELEC,CITYOFBERKELEY,2023 Center St,CENT 1 RED 1; Center street,Berkeley,CA,Public,24 hours daily,,2,,
ELEC,CITYOFBERKELEY,2010 Addison St,CENT 2 RED 15; 3rd floor garage,Berkeley,CA,Public,24 hours daily,,2,,
ELEC,WSRH,1321 Lia Ln,FARMSTEAD 1; In parking lot,Santa Rosa,CA,Public,24 hours daily,,2,,
ELEC,CITYOFMURRIETA,1 Town Square Murrieta City Hall,"ALPHAL3CTYHALL; -
BRAVOL3CTYHALL; -
CHARLIEL3CTYHLL; -
DELTAL2CTYHALL; -
ECHOL2CTYHALL; Side Parking Lot, corner of Jefferson and Kalmia",Murrieta,CA,Public,24 hours daily,,4,6,
ELEC,CITYOFMURRIETA,5 Town Square Murrieta Senior Center,"ALPHAL3SENIOR; NO ACCESS ALERT HOLIDAY LIGHTS TRAFFIC DEC. 4-6, 11-13: 4-10 PM. USE CITY HALL
BRAVOL3SENIOR; NO ACCESS ALERT HOLIDAY LIGHTS TRAFFIC DEC. 4-6, 11-13: 4-10 PM. USE CITY HALL
CHARLIEL3SENIOR; NO ACCESS ALERT HOLIDAY LIGHTS TRAFFIC DEC. 4-6, 11-13: 4-10 PM. USE CITY HALL
DELTAL2SENIOR; NO ACCESS ALERT HOLIDAY LIGHTS TRAFFIC DEC. 4-6, 11-13: 4-10 PM. USE CITY HALL",Murrieta,CA,Public,24 hours daily,,2,6,
ELEC,RMV,30492 Gateway Pl,SENDERO BLUFFS; -,Mission Viejo,CA,Public,24 hours daily,,2,,
ELEC,SOUTHCOASTPLAZA,3333 Bear St,"SCP WEST 04
SCP WEST 05; Stations are on the Lower Level near the Crate and Barrel entrance.
SCP WEST 06; Stations are on the Lower Level of the parking garage near the Crate and Barrel entrance.
SCP WEST 07; Stations are on the Lower Level in the parking garage by the Crate and Barrel entrance.
SCP WEST 08
SCP WEST 09
WEST DCFC 01
WEST DCFC 02; -
WEST DCFC 03; -",Costa Mesa,CA,Public,24 hours daily,,10,6,
ELEC,SPRUCE STATION,250 W Spruce Ave,"NUNESCPA2
NUNESCPA3; Ev 3rd stall west side
NUNESCPA4; STATION 4 WEST SIDE",Clovis,CA,Public,24 hours daily,,3,,
ELEC,SPRUCE STATION,250 West Spruce,NUNESCPA1; EV STATION 1 WEST SIDE,Clovis,CA,Public,24 hours daily,,1,,
ELEC,VKT,2211 Michelson Dr,STATION 1; -,Irvine,CA,Public,24 hours daily,,2,,
ELEC,VKT,18301 Von Karman Ave,STATION 2; -,Irvine,CA,Public,24 hours daily,,2,,
ELEC,LIBRARY C LOT,Soka Millenium Trail,"STATION 01; -
STATION 02",Aliso Viejo,CA,Public,24 hours daily,,4,,
ELEC,CNTYOFRIVERSIDE,26600 Cactus Ave,"MOB #1; -
MOB #2; -
MOB #3; -
MOB #5; -
MOB #6; -
MOB #7; -
MOB #8; -",Moreno Valley,CA,Public,24 hours daily,,13,,
ELEC,CNTYOFRIVERSIDE,26520 Cactus Ave,MOB #4; -,Moreno Valley,CA,Public,24 hours daily,,2,,
ELEC,THE SUMMIT APTS,27431 San Bernardino Ave,STATION 5,Redlands,CA,Public,24 hours daily,,1,,
ELEC,RIVERSIDE HD,7688 Indiana Ave,"DCFAST HOG
STATION 01",Riverside,CA,Public,24 hours daily,,2,1,
ELEC,IRVINE  CO  OFC,4 Cromwell,"BTP 4CROMWELL 1; Stations are in front of the 4 Cromwell Bldg.
BTP 4CROMWELL 2; In front of 4 Cromwell Bldg.",Irvine,CA,Public,24 hours daily,,3,,
ELEC,CITYOF CAMPBELL,58 N 1st St,"1ST & CIVIC #1; arking lot on the corner of First and Civic
1ST & CIVIC DR.; -",Campbell,CA,Public,24 hours daily,,3,,
ELEC,SAN MANUEL,2804 Piedmont Dr,"P. STRUCTURE 2D; Row D
P. STRUCTURE 2E; Row D
P. STRUCTURE 2F; Row D
P. STRUCTURE 2G; Row D
P. STRUCTURE 2H; Row
P. STRUCTURE 2I; Row D
P. STRUCTURE 2J; Row D
P. STRUCTURE 2K; Row D
P. STRUCTURE 2L; Row D
P. STRUCTURE 2M; Row D
P. STRUCTURE 2O; Row D",Highland,CA,Public,24 hours daily,,22,,
ELEC,SAN MANUEL,3198 Victoria Ave,"P. STRUCTURE 2A; Row D - Parking Structure #3 - Level 1
P. STRUCTURE 2B; Row D
P. STRUCTURE 2C; Row D
P. STRUCTURE 2N; Row D",Highland,CA,Public,24 hours daily,,8,,
ELEC,CITYOF CAMPBELL,77 Harrison Avenue,"LIBRARY 02; -
LIBRARY PARKING; Library Parking Lot",Campbell,CA,Public,24 hours daily,,4,,
ELEC,BWP EV CHARGE,520 N Glenoaks Blvd,520 N GLENOAKS; In front of Vape Noir,Burbank,CA,Public,24 hours daily,,2,,
ELEC,BWP EV CHARGE,327 N Pass Ave,LAKE SIDE LVL 2,Burbank,CA,Public,24 hours daily,,2,,
ELEC,BWP EV CHARGE,1111 W Alameda Ave,AAA AUTO CLUB; In front of AAA Auto Club,Burbank,CA,Public,24 hours daily,,2,,
ELEC,G&M OIL,14250 Bear Valley Rd,CHEVRON #27; -,Victorville,CA,Public,24 hours daily,,,2,
ELEC,ALTABATESSUMMIT,Shattuck Av:Dwight Way,"SHATTUCK LOT 1; Alta Bates parking lot
SHATTUCK LOT 3; Alta Bates parking lot",Berkeley,CA,Public,24 hours daily,,2,,
ELEC,REVERE CAMPBELL,1707 Los Gatos Creek Trail,STATION 1; Underground tenant parking area,Campbell,CA,Public,24 hours daily,,2,,
ELEC,REVERE CAMPBELL,1725 S Bascom Ave,STATION 2; Underground Tenant parking area,Campbell,CA,Public,24 hours daily,,2,,
ELEC,BWP EV CHARGE,240 E Orange Grove Ave,"CIVIC CENTER 1; -
CIVIC CENTER 2",Burbank,CA,Public,24 hours daily,,4,,
ELEC,ALTABATESSUMMIT,2100 Dwight Way,"SHATTUCK LOT 2; Alta Bates parking lot
SHATTUCK LT 4-5; Alta Bates parking lot",Berkeley,CA,Public,24 hours daily,,3,,
ELEC,ALTABATESSUMMIT,2120 Dwight Way,"SHATTUCK LOT 10; Alta Bates parking lot
SHATTUCK LT 6-7; Alta Bates parking lot
SHATTUCK LT 8-9; Alta Bates parking lot",Berkeley,CA,Public,24 hours daily,,6,,
ELEC,UCSD,8610 Kennel Way,"SIO P001 1; Near rear of parking lot
SIO P001 2; -",San Diego,CA,Public,24 hours daily,,4,,
ELEC,BISHOP 1,450 North Sunnyvale Ave,"BISHOP 1 AND 2; -
BISHOP ADA 1; -",Sunnyvale,CA,Public,24 hours daily,,3,,
ELEC,DC CORRIDOR,150 E Via del Parque,"RIVER PARK DC1; Parking garage off E. Via del Parque
RIVER PARK DC2; Parking lot off E. El Paso Ave. 
RIVER PARK L2; Parking garage off E. Via del Parque",Fresno,CA,Public,24 hours daily,,2,4,
ELEC,G&M OIL,18501 Beach Blvd,CHEVRON #183; -,Huntington Beach,CA,Public,24 hours daily,,,2,
ELEC,MCCARTHY CHEVRO,1625 N McCarthy Blvd,MCCARTHYCHEVRO,Milpitas,CA,Public,24 hours daily,,2,,
ELEC,SANTA CLARITA,26441 Bouquet Canyon Rd,RIVER TRAILHEAD; Parking lot next to Starbucks,Santa Clarita,CA,Public,24 hours daily,,2,,
ELEC,NORMS,2960 W. Imperial Highway,"INGLEWOOD 1; -
INGLEWOOD 2; -",Inglewood,CA,Public,24 hours daily,,2,,
ELEC,NORMS,2690 W Imperial Hwy,INGLEWOOD 3; -,Inglewood,CA,Public,24 hours daily,,1,,
ELEC,LENNAR,3701 Haymar Dr,"LMC QUARRY ST1
LMC QUARRY ST2",Carlsbad,CA,Public,24 hours daily,,4,,
ELEC,LONG BEACH,65 S. Cedar Ave,"PIKE 2; Near to entrance 
PIKE 3; Near to entrance",Long Beach,CA,Public,24 hours daily,,3,,
ELEC,G&M OIL,79513 CA-111,CHEVRON #146; -,La Quinta,CA,Public,24 hours daily,,,2,
ELEC,IRVINE  CO  OFC,4350 La Jolla Village Dr,THE PLAZA PL 03,San Diego,CA,Public,24 hours daily,,2,,
ELEC,HAWTHORNE1,4427 W El Segundo Blvd,"EAST; Parking Lot
WEST; Parking Lot",Hawthorne,CA,Public,24 hours daily,,2,,
ELEC,BWP EV CHARGE,133 E Orange Grove Ave,133 EAST O.G.; -,Burbank,CA,Public,24 hours daily,,2,,
ELEC,FH CO,1331 Fulton St,STATION 1; Near front main entrance,Fresno,CA,Public,24 hours daily,,2,,
